,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,E isomer pi-pi* wavelength in nm
106,CC1=NOC(C)=C1/N=N/C2=CC(NC(C)=O)=CC=C2,10.97257112,-0.125173847,10.97257112,0.125173847,0.852779299,258.281,244.169,258.1116757,98,0,0.220748608,-0.359013179,0.359013179,0.220748608,1.315789474,2.105263158,2.736842105,16.46052005,10.25872658,2.068909169,-2.010197564,2.256992343,-2.044849589,5.885767642,-0.113734903,2.214041773,611.8234964,13.82806265,10.96753844,10.96753844,9.058550648,5.783010075,5.783010075,4.104291964,4.104291964,2.427680847,2.427680847,1.577792882,1.577792882,-2.5,21592.53221,12.94408163,5.429196168,3.246049986,110.0717615,9.839883541,5.693927995,11.44763369,5.907179729,0,0,4.794537184,0,5.114250126,5.114250126,11.22303033,32.0465756,12.61112347,5.687386275,9.317632121,22.96933855,0,5.156663257,10.22850025,20.7712116,5.316788604,35.71964369,0,0,5.316788604,17.06215882,0,0,11.06384299,4.794537184,13.8474744,18.37791261,39.01706346,0,0,0,79.85,0,4.794537184,0,5.907179729,28.51633424,0,6.9237372,38.11294267,0,20.70195211,4.523094937,4.999309762,0,10.97257112,14.71314422,2.651072426,0.499146117,7.124362796,0,5.040393562,0,0.230769231,19,1,6,0,0,0,1,1,2,5,1,6,3,0,0,0,2,3.66524,70.8987,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
107,CC1=NOC(C)=C1/N=N/C2=CC=C(NC(C)=O)C=C2,10.88374163,-0.106391325,10.88374163,0.106391325,0.852779299,258.281,244.169,258.1116757,98,0,0.220747422,-0.359013179,0.359013179,0.220747422,1.210526316,1.894736842,2.421052632,16.46051984,10.26176366,2.067139406,-2.003446794,2.251900523,-2.044162464,5.8824256,-0.11373603,2.133749016,594.5734964,13.82806265,10.96753844,10.96753844,9.058550648,5.783010075,5.783010075,4.10083764,4.10083764,2.448831274,2.448831274,1.543354911,1.543354911,-2.5,22026.62983,12.94408163,5.429196168,3.246049986,110.0717615,9.839883541,5.693927995,11.44763369,5.907179729,0,0,4.794537184,0,5.114250126,5.114250126,5.156663257,38.11294267,12.61112347,5.687386275,9.317632121,22.96933855,0,5.156663257,10.22850025,20.7712116,5.316788604,35.71964369,0,0,5.316788604,17.06215882,0,0,11.06384299,4.794537184,13.8474744,18.37791261,39.01706346,0,0,0,79.85,0,4.794537184,0,5.907179729,22.82894796,5.687386275,6.9237372,31.18920547,6.9237372,20.70195211,4.523094937,4.995329194,0,10.88374163,14.69315529,2.763837897,0.528901729,7.075470994,0,5.05956326,0,0.230769231,19,1,6,0,0,0,1,1,2,5,1,6,3,0,0,0,2,3.66524,70.8987,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342
108,CC1=C(/N=N/C2=C3C=CC=CC3=CC=C2)C(C)=NO1,5.067436933,0.681932109,5.067436933,0.681932109,0.610478825,251.289,238.185,251.105862,94,0,0.1609155,-0.359013179,0.359013179,0.1609155,0.947368421,1.736842105,2.526315789,16.46050417,10.10312707,2.073202691,-1.994242135,2.290752818,-1.728707508,5.917411607,0.393261977,2.066703717,734.1766046,13.24227621,10.79134096,10.79134096,9.254020195,6.078885929,6.078885929,4.371051681,4.371051681,3.020044351,3.020044351,2.020307029,2.020307029,-2.49,37498.2563,11.59198556,4.646513114,2.123727692,110.3121575,4.523094937,5.693927995,11.44763369,0,0,0,0,0,0,10.22850025,41.55486567,25.30006568,5.386224214,5.687386275,4.523094937,22.14722098,0,5.156663257,10.22850025,13.8474744,0,53.91874489,0,0,0,11.37477255,0,0,5.156663257,0,13.8474744,11.45417541,57.21616467,0,10.77244843,0,50.75,0,0,0,0,11.44763369,22.1537627,0,0,44.17930974,27.51789765,4.523094937,5.067436933,0,0,14.67443712,2.298630427,0.681932109,14.09164315,0,3.685920257,0,0.133333333,19,0,4,0,0,0,2,1,3,4,0,4,2,0,0,0,3,4.86004,74.101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
109,CC1=C(/N=N/C2=CC(Cl)=CC=C2Cl)C(C)=NO1,5.964507039,0.490657596,5.964507039,0.490657596,0.719600295,270.119,261.047,269.0122673,88,0,0.160915504,-0.359013179,0.359013179,0.160915504,1.176470588,1.941176471,2.588235294,35.49678722,10.3034416,2.076502904,-1.965257919,2.307335642,-1.709400578,6.345274625,0.393261668,2.351490438,558.5906747,12.41384908,9.237868831,10.74972672,8.0753874,4.873517069,5.629446015,3.468510897,4.312146805,2.161604354,2.716313985,1.287246602,1.608935156,-1.39,8349.188967,12.07713915,4.854835201,2.649741907,108.2370254,4.523094937,11.38131427,11.44763369,0,0,0,0,0,0,10.22850025,28.35854304,32.0465756,5.022633314,5.022633314,4.523094937,34.57665233,0,5.156663257,10.22850025,13.8474744,0,39.69854325,0,0,0,11.37477255,0,23.20187978,5.156663257,0,13.8474744,11.45417541,32.95069639,10.04526663,0,0,50.75,0,0,0,0,32.87421459,0,0,32.0465756,0,15.38516351,27.72497472,4.974869203,11.81333742,0,12.93130691,1.809823476,0.615185658,5.009877724,0,3.567821834,0,0.181818182,17,0,4,0,0,0,1,1,2,4,0,6,2,0,0,0,2,5.01364,66.615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
110,CC1=C(/N=N/C2=C(Cl)C=CC=C2Cl)C(C)=NO1,5.972007039,0.44058642,5.972007039,0.44058642,0.719600295,270.119,261.047,269.0122673,88,0,0.160915513,-0.359013179,0.359013179,0.160915513,1.058823529,1.647058824,2.176470588,35.49683539,10.30235429,2.087693997,-1.980801216,2.34331503,-1.718017763,6.381539566,0.393261537,2.390716558,538.3406747,12.41384908,9.237868831,10.74972672,8.092224153,4.879500133,5.635429079,3.44304288,4.257443134,2.183236375,2.793225778,1.305482171,1.778519747,-1.39,8434.564022,12.07713915,4.854835201,2.479440723,108.2370254,4.523094937,11.38131427,11.44763369,0,0,0,0,0,0,10.22850025,34.42491011,25.98020854,0,10.04526663,4.523094937,34.57665233,0,5.156663257,10.22850025,13.8474744,0,39.69854325,0,0,0,11.37477255,0,23.20187978,5.156663257,0,13.8474744,11.45417541,32.95069639,10.04526663,0,0,50.75,0,0,0,0,32.87421459,0,0,32.0465756,0,15.38516351,27.72497472,4.974459562,11.94401408,0,12.76993449,1.714116434,0.605950019,5.15658305,0,3.557164588,0,0.181818182,17,0,4,0,0,0,1,1,2,4,0,6,2,0,0,0,2,5.01364,66.615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297
111,CC1=C(/N=N/C2=CC=C(F)C=C2F)C(C)=NO1,13.24740386,-0.763416478,13.24740386,0.035740741,0.741347362,237.209,228.137,237.0713683,88,0,0.160915513,-0.359013179,0.359013179,0.160915513,1.176470588,1.941176471,2.529411765,19.14546495,10.28298713,2.081170781,-1.946330405,2.260193434,-1.782004342,5.446711926,0.39325578,2.322603726,558.5906747,12.41384908,9.237868831,9.237868831,8.0753874,4.873517069,4.873517069,3.468510897,3.468510897,2.163150625,2.163150625,1.287161437,1.287161437,-2.11,8213.519623,11.37761922,4.40470163,2.352723396,95.96156376,4.523094937,17.19853511,17.26485453,0,0,0,0,8.780830095,0,10.22850025,5.156663257,25.98020854,6.066367068,0,13.30392503,11.37477255,0,5.156663257,10.22850025,13.8474744,0,41.2877183,0,0,0,20.15560264,0,0,5.156663257,0,25.48191608,11.45417541,32.95069639,0,0,0,50.75,11.63444168,8.780830095,0,5.687386275,17.14156169,12.13273414,6.066367068,13.8474744,0,15.38516351,4.523094937,30.77506063,0,0,11.20919191,0.980458186,-0.92308432,3.08213955,0,3.376234043,0,0.181818182,17,0,4,0,0,0,1,1,2,4,0,6,2,0,0,0,2,3.98504,56.511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
112,CC1=C(/N=N/C2=CC(F)=CC=C2F)C(C)=NO1,13.23990386,-0.637120181,13.23990386,0.162037037,0.741347362,237.209,228.137,237.0713683,88,0,0.160915513,-0.359013179,0.359013179,0.160915513,1.176470588,1.941176471,2.588235294,19.14399675,10.2823737,2.082307759,-1.947756698,2.26175092,-1.778641245,5.447280846,0.393256988,2.351490438,558.5906747,12.41384908,9.237868831,9.237868831,8.0753874,4.873517069,4.873517069,3.468510897,3.468510897,2.161604354,2.161604354,1.287246602,1.287246602,-2.11,8349.188967,11.37761922,4.40470163,2.352723396,95.96156376,4.523094937,17.19853511,17.26485453,0,0,0,0,8.780830095,0,10.22850025,5.156663257,25.98020854,6.066367068,0,13.30392503,11.37477255,0,5.156663257,10.22850025,13.8474744,0,41.2877183,0,0,0,20.15560264,0,0,5.156663257,0,25.48191608,11.45417541,32.95069639,0,0,0,50.75,11.63444168,8.780830095,0,5.687386275,17.14156169,18.19910121,0,13.8474744,0,15.38516351,4.523094937,30.97832089,0,0,11.11217152,0.807150416,-0.732329696,2.984414761,0,3.350272109,0,0.181818182,17,0,4,0,0,0,1,1,2,4,0,6,2,0,0,0,2,3.98504,56.511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
113,CC1=C(/N=N/C2=C(F)C=CC=C2F)C(C)=NO1,13.24740386,-0.763416478,13.24740386,0.382086168,0.741347362,237.209,228.137,237.0713683,88,0,0.160915529,-0.359013179,0.359013179,0.160915529,1.058823529,1.647058824,2.176470588,19.14555668,10.27877187,2.100830586,-1.959048722,2.273261471,-1.80075736,5.450781736,0.393250828,2.390716558,538.3406747,12.41384908,9.237868831,9.237868831,8.092224153,4.879500133,4.879500133,3.44304288,3.44304288,2.183236375,2.183236375,1.305482171,1.305482171,-2.11,8434.564022,11.37761922,4.40470163,2.197931357,95.96156376,4.523094937,5.693927995,28.76946165,0,0,0,0,8.780830095,0,10.22850025,11.22303033,25.98020854,0,0,13.30392503,11.37477255,0,5.156663257,10.22850025,13.8474744,0,41.2877183,0,0,0,20.15560264,0,0,5.156663257,0,25.48191608,11.45417541,32.95069639,0,0,0,50.75,17.32182796,8.780830095,0,0,17.14156169,12.13273414,6.066367068,13.8474744,0,15.38516351,4.523094937,31.34773951,0,0,10.94746189,0.475139361,-1.079613095,3.495163297,0,3.314109033,0,0.181818182,17,0,4,0,0,0,1,1,2,4,0,6,2,0,0,0,2,3.98504,56.511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
114,CC1=C(/N=N/C2=CC(F)=CC(F)=C2)C(C)=NO1,12.87982269,-0.6965625,12.87982269,0.099537037,0.741347362,237.209,228.137,237.0713683,88,0,0.160915496,-0.359013179,0.359013179,0.160915496,1.058823529,1.705882353,2.235294118,19.14542869,10.28525119,2.072866497,-1.937827665,2.252644661,-1.771330837,5.444325032,0.393261718,2.319015066,538.3406747,12.41384908,9.237868831,9.237868831,8.058550648,4.867534005,4.867534005,3.50042477,3.50042477,2.108475294,2.108475294,1.325672652,1.325672652,-2.11,7708.114964,11.37761922,4.40470163,2.524462515,95.96156376,4.523094937,17.32836968,11.44763369,0,0,0,0,8.780830095,5.114250126,5.114250126,5.156663257,13.8474744,18.19910121,5.687386275,13.30392503,11.37477255,0,5.156663257,10.22850025,13.8474744,0,41.2877183,0,0,0,20.15560264,0,0,5.156663257,0,25.48191608,11.45417541,32.95069639,0,0,0,50.75,11.63444168,8.780830095,0,5.687386275,17.14156169,18.19910121,0,13.8474744,0,15.38516351,4.523094937,30.63890227,0,0,11.27688114,1.13916147,-0.890231481,2.948851411,0,3.386435185,0,0.181818182,17,0,4,0,0,0,1,1,2,4,0,6,2,0,0,0,2,3.98504,56.511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
115,CC1=C(/N=N/C2=CC=CC(N)=C2)C(C)=NO1,5.634825838,0.657549131,5.634825838,0.657549131,0.617640702,216.244,204.148,216.101111,82,0,0.160915496,-0.398665005,0.398665005,0.160915496,1.25,2.0625,2.6875,16.46050145,10.2753781,2.065628656,-1.936763844,2.25113922,-1.805446549,5.508403124,0.393261816,2.278925588,511.0308745,11.5436056,9.136640423,9.136640423,7.664703798,4.867561064,4.867561064,3.467763945,3.467763945,2.131368505,2.131368505,1.315660518,1.315660518,-2.17,5592.498277,10.35125937,4.138258404,2.079662427,92.97038365,10.25676241,5.693927995,11.44763369,0,0,0,0,0,5.114250126,5.114250126,11.22303033,32.0465756,5.687386275,5.687386275,4.523094937,17.06215882,0,5.156663257,10.22850025,13.8474744,5.733667477,35.71964369,0,0,5.733667477,17.06215882,0,0,5.156663257,0,13.8474744,11.45417541,39.01706346,0,0,0,76.77,0,0,0,0,22.82240624,5.693927995,0,19.05647134,19.05647134,15.38516351,10.25676241,4.978986835,0,0,11.95861725,8.401298107,0.657549131,7.213949909,0,3.622932099,0,0.181818182,16,2,5,0,0,0,1,1,2,5,1,5,2,0,0,0,2,3.28904,61.0074,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
116,CC1=C(/N=N/C2=CC=CC=C2C#N)C(C)=NO1,8.902277967,0.488898337,8.902277967,0.488898337,0.734198089,226.239,216.159,226.0854609,84,0,0.160915503,-0.359013179,0.359013179,0.160915503,1.235294118,2,2.647058824,16.46050242,10.18572736,2.07408249,-1.939868413,2.258867638,-1.740135245,5.529232223,0.39326144,2.363671677,587.7084566,12.25071238,9.506503749,9.506503749,8.219545353,5.058475791,5.058475791,3.501729855,3.501729855,2.277924693,2.277924693,1.380178977,1.380178977,-2.48,10201.37426,11.01885748,4.57615594,2.205883679,98.38801475,4.523094937,17.45053558,11.44763369,0,0,0,0,0,5.261891555,10.22850025,17.28939739,25.98020854,0,5.563451492,4.523094937,11.37477255,5.261891555,5.156663257,10.22850025,13.8474744,0,41.28309518,0,6.069221313,0,11.37477255,0,0,5.156663257,0,25.17858727,17.01762691,39.01706346,0,0,0,74.54,0,0,0,0,28.39239945,0,0,32.0465756,6.066367068,21.45438482,9.784986492,4.971514865,0,0,20.7850089,2.316149849,0.611748866,9.087797698,0,3.561113158,0,0.166666667,17,0,5,0,0,0,1,1,2,5,0,5,2,0,0,0,2,3.57852,61.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325
117,CC1=C(/N=N/C2=CC=CN=C2)C(C)=NO1,4.964326342,0.66679658,4.964326342,0.66679658,0.70258765,202.217,192.137,202.0854609,76,0,0.160915505,-0.359013179,0.359013179,0.160915505,1.266666667,2.133333333,2.733333333,16.46050072,10.32994245,2.064394142,-1.895828468,2.240385524,-1.698526151,5.437361631,0.393261472,2.261167761,455.9225401,10.67336211,8.506503749,8.506503749,7.270856948,4.51793344,4.51793344,3.084001553,3.084001553,1.907082467,1.907082467,1.141559897,1.141559897,-2.04,4030.538429,9.51254062,3.996461393,2.06669424,86.85014093,4.523094937,11.38131427,11.44763369,0,0,0,4.983978521,0,0,10.22850025,5.156663257,25.98020854,6.196843572,6.196843572,4.523094937,11.37477255,0,10.14064178,10.22850025,13.8474744,0,35.98059669,0,0,0,11.37477255,0,0,10.14064178,0,13.8474744,11.45417541,39.27801647,0,0,0,63.64,0,0,0,0,17.13501997,5.693927995,0,19.31742434,19.05647134,20.36914203,4.523094937,4.964326342,0,3.936655565,11.88124071,2.121753118,0.66679658,3.635281793,3.329964412,3.630648148,0,0.2,15,0,5,0,0,0,0,2,2,5,0,5,2,0,0,0,2,3.10184,54.39,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,316
118,CC1=CC=C(/N=N/C2=CC=CS2)C=C1,4.125231481,0.892592593,4.125231481,0.892592593,0.641671999,202.282,192.202,202.0564693,70,0,0.138283288,-0.149746374,0.149746374,0.138283288,1,1.785714286,2.428571429,32.1334824,10.21457177,1.897768504,-1.916605087,2.221224115,-1.668502075,7.133002772,1.248881742,2.146087251,415.0579982,9.803118619,7.844127366,8.660623947,6.843336593,4.363749007,5.243401819,2.986837477,3.912981711,1.804158125,2.556600169,1.045229377,1.586889821,-1.48,2922.989524,9.089832989,4.153514731,2.26430499,86.94058055,0,5.001081977,0,0,0,0,0,0,0,21.56528613,17.69618563,36.56926824,0,5.687386275,0,22.02525413,0,0,10.22850025,6.9237372,0,47.34171667,0,0,0,10.68846825,0,11.33678588,0,0,6.9237372,5.563451492,52.00676543,0,0,0,24.72,0,0,0,0,0,10.68846825,5.563451492,11.33678588,41.77826518,17.15223745,0,0,1.58490124,0,11.16019469,2.128771862,0,11.90371887,0,2.055746672,0,0.090909091,14,0,2,0,0,0,1,1,2,3,0,3,2,0,0,0,2,4.47192,59.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,365
119,C1(/N=N/C2=CC=CC=C2)=CC=CC=C1,4.101481481,0.871623205,4.101481481,0.871623205,0.624436588,182.226,172.146,182.0843983,68,0,0.085659039,-0.15057809,0.15057809,0.085659039,0.5,0.857142857,1.214285714,15.09872863,10.31057775,1.861932672,-1.906534891,2.159356598,-1.621507272,5.386198697,1.231372278,2.159341418,365.3515672,9.639981913,7.667929883,7.667929883,6.949489743,4.468580801,4.468580801,2.871098318,2.871098318,1.793327308,1.793327308,1.104791596,1.104791596,-1.96,2714.305287,8.629973277,4.325414892,2.263271662,82.93527517,0,0,0,0,0,0,0,0,10.22850025,0,36.39820241,24.26546827,0,11.37477255,0,11.37477255,0,0,10.22850025,0,0,60.66367068,0,0,0,11.37477255,0,0,0,0,0,0,70.89217094,0,0,0,24.72,0,0,0,0,0,11.37477255,0,0,60.66367068,10.22850025,0,0,0,0,8.202962963,1.74324641,0,19.38712396,0,0,0,0,14,0,2,0,0,0,2,0,2,2,0,2,2,0,0,0,2,4.102,57.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
120,BrC1=CC=CC=C1/N=N/C2=CC=CC=C2,4.154143519,0.834586168,4.154143519,0.834586168,0.689139471,261.122,252.05,259.9949104,74,0,0.09984048,-0.15053832,0.15053832,0.09984048,0.733333333,1.4,2.133333333,79.91873105,10.30929146,1.942150347,-1.94725762,2.25678142,-1.6599215,9.103663927,1.223774067,2.228662,466.0581524,10.5102254,7.968544087,9.554540626,7.360173345,4.574229704,5.367227973,2.986960713,3.841297613,1.881851468,2.55242291,1.139091218,1.503170012,-1.48,3918.575416,10.05199159,4.844258638,2.73211538,96.80282278,0,0,0,0,0,0,0,0,5.114250126,5.114250126,30.33183534,40.19541217,4.472719516,11.37477255,0,27.30471645,0,0,10.22850025,0,0,59.07002313,0,0,0,11.37477255,0,15.9299439,0,0,0,0,69.29852338,0,0,0,24.72,0,0,0,0,0,15.84749207,0,0,54.59730362,26.15844415,0,0.948778817,3.416063634,0,8.286458333,1.689450113,0,17.4092491,0,0,0,0,15,0,2,0,0,0,2,0,2,2,0,3,2,0,0,0,2,4.8645,64.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326
